X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_sin,month_cos,day_sin,day_cos,is_weekend,is_peak_season,distance_to_center,dynamic_seasonal_hotspot_distance,moderate_wind_danger,hot_and_dry,double_drought,ISI_x_DC
4,4,94.3,167.6,684.4,13.0,21.8,53,3.1,0,6.396677100506337,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,4.47213595499958,0,0,1,8897.199999999999
4,4,93.7,102.2,550.3,14.6,22.1,54,7.6,0,3.771088843783045,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.4142135623730951,4.47213595499958,0,0,1,8034.379999999999
6,5,94.3,131.7,607.1,22.7,19.4,55,4.0,0,2.568456540607268,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.0,2.23606797749979,1,0,1,13781.17
2,2,92.1,152.6,658.2,14.3,23.7,24,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,4.242640687119285,7.211102550927978,0,1,1,9412.26
3,4,92.1,152.6,658.2,14.3,21.0,32,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,2.23606797749979,5.385164807134504,0,1,1,9412.26
4,4,92.1,152.6,658.2,14.3,19.1,53,2.7,0,5.793261874060661,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.4142135623730951,4.47213595499958,0,0,1,9412.26
2,2,92.1,152.6,658.2,14.3,21.8,56,3.1,0,3.3967284379951197,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,4.242640687119285,7.211102550927978,0,0,1,9412.26
8,6,92.1,152.6,658.2,14.3,20.1,58,4.5,0,6.979590210925184,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,3.1622776601683795,0.0,1,0,1,9412.26
2,5,92.1,152.6,658.2,14.3,20.2,47,4.0,0,5.30334171348548,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,3.0,6.082762530298219,1,0,1,9412.26
4,6,84.4,27.2,353.5,6.8,4.8,57,8.5,0,6.924351016815181,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,1,1.4142135623730951,2.23606797749979,0,0,0,2403.8
8,6,84.0,27.8,354.6,5.3,5.1,61,8.0,0,7.315895829477668,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,3.1622776601683795,2.23606797749979,0,0,0,1879.38
4,6,84.6,26.4,352.0,2.0,5.1,61,4.9,0,6.091939199891792,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,1,1.4142135623730951,2.23606797749979,1,0,0,704.0
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,8.221849947407721,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1,1.4142135623730951,2.23606797749979,0,0,0,909.22
3,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,7.2395224934597335,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,3.1622776601683795,0,0,0,909.22
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,8.665898851088013,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1,1.4142135623730951,2.23606797749979,0,0,0,909.22
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,7.071859638445951,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1,1.4142135623730951,2.23606797749979,0,0,0,909.22
4,6,84.7,26.7,352.6,4.1,2.2,59,4.9,0,6.979590210925184,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,2.23606797749979,1,0,0,1445.66
6,5,85.4,25.4,349.7,2.6,5.1,24,8.5,0,8.92362872849535,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0,1,1.0,0.0,0,0,0,909.22
6,3,84.9,27.5,353.5,3.4,4.2,51,4.0,0,0.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1,0,2.23606797749979,2.0,1,0,0,1201.9
3,4,86.9,6.6,18.7,3.2,8.8,35,3.1,0,4.0964547563377804,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,2.23606797749979,3.1622776601683795,0,0,0,59.84
5,4,85.2,4.9,15.8,6.3,7.5,46,8.0,0,8.875506475722018,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1.0,1.4142135623730951,0,0,0,99.54
2,5,93.9,169.7,411.8,12.3,23.4,40,6.3,0,0.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,3.0,6.082762530298219,0,1,0,5065.14
7,6,91.2,183.1,437.7,12.5,12.6,90,7.6,1,0.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,2.23606797749979,1.0,0,0,0,5471.25
7,4,91.6,104.2,474.9,9.0,22.1,49,2.7,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,2.23606797749979,2.23606797749979,0,0,0,4274.099999999999
7,4,91.6,104.2,474.9,9.0,24.2,32,1.8,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,2.23606797749979,2.23606797749979,0,1,0,4274.099999999999
7,4,91.6,104.2,474.9,9.0,24.3,30,1.8,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,2.23606797749979,2.23606797749979,0,1,0,4274.099999999999
2,5,91.6,104.2,474.9,9.0,18.7,53,1.8,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3.0,6.082762530298219,0,0,0,4274.099999999999
9,4,91.6,104.2,474.9,9.0,25.3,39,0.9,0,6.727171322029718,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,4.123105625617661,2.23606797749979,0,1,0,4274.099999999999
4,5,91.6,100.2,466.3,6.3,22.9,40,1.3,0,5.098717769678478,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,1.0,4.123105625617661,0,1,0,2937.69
7,6,93.1,180.4,430.8,11.0,26.9,28,5.4,0,12.196949922771521,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,2.23606797749979,1.0,1,1,0,4738.8
8,6,92.3,88.8,440.9,8.5,17.1,67,3.6,0,6.404000154397574,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,3.1622776601683795,0.0,1,0,0,3747.65
7,5,93.1,180.4,430.8,11.0,22.2,48,1.3,0,0.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1,0,2.0,1.4142135623730951,0,0,0,4738.8
6,4,90.4,89.5,290.8,6.4,14.3,46,1.8,0,3.896014985701187,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1,0,1.4142135623730951,2.8284271247461903,0,0,0,1861.12
8,6,90.4,89.5,290.8,6.4,15.4,45,2.2,0,0.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1,0,3.1622776601683795,0.0,0,0,0,1861.12
8,6,91.2,147.8,377.2,12.7,19.6,43,4.9,0,0.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,3.1622776601683795,0.0,1,0,0,4790.44
6,5,53.4,71.0,233.8,0.4,10.6,90,2.7,0,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,1.0,2.23606797749979,0,0,0,93.52
6,5,90.4,93.3,298.1,7.5,20.7,25,4.9,0,0.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1.0,2.23606797749979,1,1,0,2235.75
6,5,90.4,93.3,298.1,7.5,19.1,39,5.4,0,5.478928806150884,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1.0,2.23606797749979,1,0,0,2235.75
3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,2.23606797749979,5.0,1,0,0,1647.91
3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,2.23606797749979,5.0,1,0,0,1647.91
6,5,85.1,28.0,113.8,3.5,11.3,94,4.9,0,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1.0,0.0,1,0,0,398.3
1,4,89.6,84.1,714.3,5.7,19.0,52,2.2,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,4.123105625617661,7.280109889280518,0,0,1,4071.51
7,4,89.6,84.1,714.3,5.7,17.1,53,5.4,0,3.200780964060577,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,2.23606797749979,1,0,1,4071.51
3,4,89.6,84.1,714.3,5.7,23.8,35,3.6,0,6.034515835224177,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.385164807134504,1,1,1,4071.51
2,4,92.4,105.8,758.1,9.9,16.0,45,1.8,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,0,0,1,7505.19
2,4,92.4,105.8,758.1,9.9,24.9,27,2.2,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,0,1,1,7505.19
7,4,92.4,105.8,758.1,9.9,25.3,27,2.7,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,2.23606797749979,0,1,1,7505.19
6,3,92.4,105.8,758.1,9.9,24.8,28,1.8,0,7.777106540905464,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,3.605551275463989,0,1,1,7505.19
2,4,50.4,46.2,706.6,0.4,12.2,78,6.3,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,0,0,0,282.64000000000004
6,5,92.6,115.4,777.1,8.8,24.3,27,4.9,0,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,1,1.0,2.23606797749979,1,1,1,6838.4800000000005
4,4,92.6,115.4,777.1,8.8,19.7,41,1.8,0,4.4846056843341815,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,1,1.4142135623730951,4.47213595499958,0,0,1,6838.4800000000005
3,4,91.2,134.7,817.5,7.2,18.5,30,2.7,0,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,1,2.23606797749979,5.385164807134504,0,0,1,5886.0
4,5,92.4,96.2,739.4,8.6,18.6,24,5.8,0,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.0,4.123105625617661,1,0,1,6358.839999999999
4,4,92.4,96.2,739.4,8.6,19.2,24,4.9,0,5.57741475527486,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.4142135623730951,4.47213595499958,1,0,1,6358.839999999999
6,5,92.8,119.0,783.5,7.5,21.6,27,2.2,0,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.0,2.23606797749979,0,1,1,5876.25
5,4,92.8,119.0,783.5,7.5,21.6,28,6.3,0,5.796550698475776,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.0,3.605551275463989,0,1,1,5876.25
6,3,92.8,119.0,783.5,7.5,18.9,34,7.2,0,9.6844125115785,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,2.23606797749979,3.605551275463989,0,0,1,5876.25
1,4,92.8,119.0,783.5,7.5,16.8,28,4.0,0,6.554563987231505,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,4.123105625617661,7.280109889280518,1,0,1,5876.25
6,5,92.8,119.0,783.5,7.5,16.8,28,4.0,0,4.0099627172572845,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.0,2.23606797749979,1,0,1,5876.25
3,5,90.7,136.9,822.8,6.8,12.9,39,2.7,0,4.860423530555073,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,2.0,5.0990195135927845,0,0,1,5595.04
6,5,88.1,53.3,726.9,5.4,13.7,56,1.8,0,5.799833934398968,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,1.0,2.23606797749979,0,0,1,3925.26
1,4,92.2,102.3,751.5,8.4,24.2,27,3.1,0,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,4.123105625617661,7.280109889280518,0,1,1,6312.6
5,4,92.2,102.3,751.5,8.4,24.1,27,3.1,0,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,3.605551275463989,0,1,1,6312.6
6,5,92.2,102.3,751.5,8.4,21.2,32,2.2,0,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,2.23606797749979,0,1,1,6312.6
6,5,92.2,102.3,751.5,8.4,19.7,35,1.8,0,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,2.23606797749979,0,0,1,6312.6
4,3,92.2,102.3,751.5,8.4,23.5,27,4.0,0,5.403448912077494,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,2.23606797749979,5.0,1,1,1,6312.6
3,3,92.2,102.3,751.5,8.4,24.2,27,3.1,0,6.406435598897262,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,2.8284271247461903,5.830951894845301,0,1,1,6312.6
7,4,91.2,124.4,795.3,8.5,21.5,28,4.5,0,7.954615250690169,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,2.23606797749979,2.23606797749979,1,1,1,6760.049999999999
4,4,91.2,124.4,795.3,8.5,17.1,41,2.2,0,7.320794322901137,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.4142135623730951,4.47213595499958,0,0,1,6760.049999999999
1,4,92.1,87.7,721.1,9.5,18.1,54,3.1,0,4.832311168677187,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,4.123105625617661,7.280109889280518,0,0,1,6850.45
2,3,91.6,108.4,764.0,6.2,18.0,51,5.4,0,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.605551275463989,6.708203932499369,1,0,1,4736.8
4,3,91.6,108.4,764.0,6.2,9.8,86,1.8,0,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,5.0,0,0,1,4736.8
7,4,91.6,108.4,764.0,6.2,19.3,44,2.2,0,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,2.23606797749979,0,0,1,4736.8
6,3,91.6,108.4,764.0,6.2,23.0,34,2.2,0,10.944212650627845,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,3.605551275463989,0,1,1,4736.8
8,6,91.6,108.4,764.0,6.2,22.7,35,2.2,0,6.6150844181890465,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,0,1,1,4736.8
2,4,91.6,108.4,764.0,6.2,20.4,41,1.8,0,4.4044260743905586,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,6.324555320336759,0,0,1,4736.8
2,5,91.6,108.4,764.0,6.2,19.3,44,2.2,0,5.631941420377028,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.0,6.082762530298219,0,0,1,4736.8
8,6,91.9,111.7,770.3,6.5,15.7,51,2.2,0,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,0,0,1,5006.95
6,3,91.5,130.1,807.1,7.5,20.6,37,1.8,0,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,3.605551275463989,0,1,1,6053.25
8,6,91.5,130.1,807.1,7.5,15.9,51,4.5,0,4.860423530555073,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,1,0,1,6053.25
6,3,91.5,130.1,807.1,7.5,12.2,66,4.9,0,6.286261600723525,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,3.605551275463989,1,0,1,6053.25
2,2,91.5,130.1,807.1,7.5,16.8,43,3.1,0,6.215515159379699,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,4.242640687119285,7.211102550927978,0,0,1,6053.25
1,4,91.5,130.1,807.1,7.5,21.3,35,2.2,0,9.216876330717097,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,1,4.123105625617661,7.280109889280518,0,1,1,6053.25
5,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,3.605551275463989,1,0,1,7154.879999999999
3,4,92.1,99.0,745.3,9.6,17.4,57,4.5,0,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,5.385164807134504,1,0,1,7154.879999999999
5,4,92.1,99.0,745.3,9.6,12.8,64,3.6,0,4.526587849560099,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,3.605551275463989,1,0,1,7154.879999999999
5,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0,5.551412113580936,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,3.605551275463989,1,0,1,7154.879999999999
4,4,92.1,99.0,745.3,9.6,15.4,53,6.3,0,6.577174064194019,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,4.47213595499958,0,0,1,7154.879999999999
7,4,92.1,99.0,745.3,9.6,20.6,43,3.6,0,4.774567096401516,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,2.23606797749979,1,0,1,7154.879999999999
7,4,92.1,99.0,745.3,9.6,19.8,47,2.7,0,4.580808146797506,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,2.23606797749979,0,0,1,7154.879999999999
7,4,92.1,99.0,745.3,9.6,18.7,50,2.2,0,6.2524981817819,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,2.23606797749979,0,0,1,7154.879999999999
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0,7.604064386806341,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,4.47213595499958,1,1,1,7154.879999999999
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0,4.237918764737583,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,4.47213595499958,1,1,1,7154.879999999999
6,3,92.5,122.0,789.7,10.2,15.9,55,3.6,0,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,3.605551275463989,1,0,1,8054.94
6,3,92.5,122.0,789.7,10.2,19.7,39,2.7,0,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,3.605551275463989,0,0,1,8054.94
1,4,92.5,122.0,789.7,10.2,21.1,39,2.2,0,6.752257542191354,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,4.123105625617661,7.280109889280518,0,1,1,8054.94
6,5,92.5,122.0,789.7,10.2,18.4,42,2.2,0,4.0871127234585645,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,2.23606797749979,0,0,1,8054.94
4,3,92.5,122.0,789.7,10.2,17.3,45,4.0,0,5.635520666810364,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,5.0,1,0,1,8054.94
7,4,88.2,55.2,732.3,11.6,15.2,64,3.1,0,3.3967284379951197,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,2.23606797749979,0,0,1,8494.679999999998
4,3,91.9,111.7,770.3,6.5,15.9,53,2.2,0,5.23331524273074,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,1,2.23606797749979,5.0,0,0,1,5006.95
6,5,91.9,111.7,770.3,6.5,21.1,35,2.7,0,6.166973798940213,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,1,1.0,2.23606797749979,0,1,1,5006.95
6,5,91.9,111.7,770.3,6.5,19.6,45,3.1,0,8.462140438560494,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,1,1.0,2.23606797749979,0,0,1,5006.95
4,5,91.1,132.3,812.1,12.5,15.9,38,5.4,0,4.6006532675824126,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,1,1.0,4.123105625617661,1,0,1,10151.25
4,5,91.1,132.3,812.1,12.5,16.4,27,3.6,0,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,1,1.0,4.123105625617661,1,0,1,10151.25
6,5,91.2,94.3,744.4,8.4,16.8,47,4.9,0,7.54217768756609,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,2.23606797749979,1,0,1,6252.96
4,5,91.0,276.3,825.1,7.1,13.8,77,7.6,0,0.0,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,1.0,4.123105625617661,0,0,1,5858.21
7,4,91.0,276.3,825.1,7.1,13.8,77,7.6,0,7.29455449459464,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,2.23606797749979,0,0,1,5858.21
3,4,91.9,133.6,520.5,8.0,14.2,58,4.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,2.23606797749979,5.385164807134504,1,0,1,4164.0
4,5,92.0,203.2,664.5,8.1,10.4,75,0.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1.0,4.123105625617661,0,0,1,5382.45
5,4,94.8,222.4,698.6,13.9,20.3,42,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1.0,3.605551275463989,0,0,1,9710.54
6,5,90.3,290.0,855.3,7.4,10.3,78,4.0,0,8.27318553133337,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,2.23606797749979,1,0,1,6329.22
6,5,91.2,94.3,744.4,8.4,15.4,57,4.9,0,10.01834943293545,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,2.23606797749979,1,0,1,6252.96
8,6,92.1,207.0,672.6,8.2,21.1,54,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,0,0,1,5515.32
2,2,93.7,231.1,715.1,8.4,21.9,42,2.2,0,14.540847001515024,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,4.242640687119285,7.211102550927978,0,0,1,6006.84
6,5,90.9,18.9,30.6,8.0,8.7,51,5.8,0,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,1.0,0.0,1,0,0,244.8
4,5,18.7,1.1,171.4,0.0,5.2,100,0.9,0,0.0,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,1,0,1.0,2.0,0,0,0,0.0
5,4,93.7,101.3,458.8,11.9,19.3,39,7.2,0,6.669677959112052,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,1.0,3.605551275463989,0,0,0,5459.72
8,6,90.7,194.1,643.0,6.8,16.2,63,2.7,0,8.040934741916862,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,0.0,0,0,1,4372.4
8,6,95.2,217.7,690.0,18.0,28.2,29,1.8,0,6.223495721707589,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,3.1622776601683795,0.0,0,1,1,12420.0
9,6,91.6,248.4,753.8,6.3,20.5,58,2.7,0,10.23524781444853,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,4.123105625617661,1.0,0,0,1,4748.94
8,4,91.6,273.8,819.1,7.7,21.3,44,4.5,0,7.472601339103303,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.1622776601683795,2.0,1,0,1,6307.070000000001
2,4,91.6,181.3,613.0,7.6,20.9,50,2.2,0,8.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,0,0,1,4658.8
3,4,90.5,96.7,750.5,11.4,20.6,55,5.4,0,8.907372683153636,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.385164807134504,1,0,1,8555.7
5,5,90.9,18.9,30.6,8.0,11.6,48,5.4,0,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0.0,1.0,1,0,0,244.8
6,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0,9.26150748979632,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1.4142135623730951,2.8284271247461903,0,1,1,8480.400000000001
7,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,2.23606797749979,0,1,1,8480.400000000001
7,4,84.7,9.5,58.3,4.1,7.5,71,6.3,0,7.105993827874493,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,2.23606797749979,1.4142135623730951,0,0,0,239.03
8,6,91.1,91.3,738.1,7.2,20.7,46,2.7,0,9.375399876637282,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,3.1622776601683795,0.0,0,0,1,5314.320000000001
1,3,91.0,276.3,825.1,7.1,21.9,43,4.0,0,11.601307745543334,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,4.47213595499958,7.615773105863909,1,0,1,5858.21
2,4,93.4,15.0,25.6,11.4,15.2,19,7.6,0,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0,1,3.1622776601683795,4.123105625617661,0,0,0,291.84000000000003
6,5,84.1,4.6,46.7,2.2,5.3,68,1.8,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1.0,0.0,0,0,0,102.74
