X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_sin,month_cos,day_sin,day_cos,is_weekend,is_peak_season,hot_and_dry,moderate_wind_danger,ISI_x_DC,double_drought
6,3,92.8,119.0,783.5,7.5,18.9,34,7.2,0,11.016917363027286,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,0,5876.25,1
6,5,92.8,119.0,783.5,7.5,16.8,28,4.0,0,2.1981567961997976,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,1,5876.25,1
3,5,90.7,136.9,822.8,6.8,12.9,39,2.7,0,3.1243409245032283,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,1,5595.04,1
6,5,88.1,53.3,726.9,5.4,13.7,56,1.8,0,4.315605888665397,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,0,3925.26,0
1,4,92.2,102.3,751.5,8.4,24.2,27,3.1,0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6312.6,1
5,4,92.2,102.3,751.5,8.4,24.1,27,3.1,0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6312.6,1
6,5,92.2,102.3,751.5,8.4,19.7,35,1.8,0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,0,6312.6,1
4,3,92.2,102.3,751.5,8.4,23.5,27,4.0,0,3.7917597715914795,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6312.6,1
3,3,92.2,102.3,751.5,8.4,24.2,27,3.1,0,5.1762236572477365,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6312.6,1
7,4,91.2,124.4,795.3,8.5,21.5,28,4.5,0,7.688648274635586,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6760.049999999999,1
4,4,91.2,124.4,795.3,8.5,17.1,41,2.2,0,6.605877799791831,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6760.049999999999,1
1,4,92.1,87.7,721.1,9.5,18.1,54,3.1,0,3.0913863053895585,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,6850.45,0
2,3,91.6,108.4,764.0,6.2,18.0,51,5.4,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,4736.8,1
4,3,91.6,108.4,764.0,6.2,9.8,86,1.8,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,0,4736.8,1
7,4,91.6,108.4,764.0,6.2,19.3,44,2.2,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,4736.8,1
8,6,91.6,108.4,764.0,6.2,22.7,35,2.2,0,5.488539955769432,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,4736.8,1
2,4,91.6,108.4,764.0,6.2,20.4,41,1.8,0,2.6094430434511064,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,0,4736.8,1
2,5,91.6,108.4,764.0,6.2,19.3,44,2.2,0,4.089980104901537,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,4736.8,1
6,3,91.5,130.1,807.1,7.5,20.6,37,1.8,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,0,6053.25,1
8,6,91.5,130.1,807.1,7.5,15.9,51,4.5,0,3.1243409245032283,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,6053.25,1
6,3,91.5,130.1,807.1,7.5,12.2,66,4.9,0,5.0001097216176476,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,6053.25,1
2,2,91.5,130.1,807.1,7.5,16.8,43,3.1,0,4.89772424411084,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,6053.25,1
1,4,91.5,130.1,807.1,7.5,21.3,35,2.2,0,10.064153442674765,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,1,6053.25,1
5,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
5,4,92.1,99.0,745.3,9.6,12.8,64,3.6,0,2.7432629528842014,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
4,4,92.1,99.0,745.3,9.6,15.4,53,6.3,0,5.431178059037605,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,0,7154.879999999999,0
7,4,92.1,99.0,745.3,9.6,20.6,43,3.6,0,3.0241928986334283,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
7,4,92.1,99.0,745.3,9.6,19.8,47,2.7,0,2.803627428737288,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
7,4,92.1,99.0,745.3,9.6,18.7,50,2.2,0,4.951127032073103,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0,7.080596267172231,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0,2.4319415851906783,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,7154.879999999999,0
6,3,92.5,122.0,789.7,10.2,15.9,55,3.6,0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8054.94,1
6,3,92.5,122.0,789.7,10.2,19.7,39,2.7,0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8054.94,1
1,4,92.5,122.0,789.7,10.2,21.1,39,2.2,0,5.698373416246778,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8054.94,1
6,5,92.5,122.0,789.7,10.2,18.4,42,2.2,0,2.276080979258248,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8054.94,1
4,3,92.5,122.0,789.7,10.2,17.3,45,4.0,0,4.094732856383004,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8054.94,1
4,3,91.9,111.7,770.3,6.5,15.9,53,2.2,0,3.5763688408692884,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,1,5006.95,1
6,5,91.9,111.7,770.3,6.5,21.1,35,2.7,0,4.828029783975651,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,1,5006.95,1
6,5,91.9,111.7,770.3,6.5,19.6,45,3.1,0,8.608985845221559,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,1,5006.95,1
4,5,91.1,132.3,812.1,12.5,15.9,38,5.4,0,2.8258700604329556,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,1,10151.25,1
4,5,91.1,132.3,812.1,12.5,16.4,27,3.6,0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,1,10151.25,1
6,5,91.2,94.3,744.4,8.4,16.8,47,4.9,0,6.975610339376021,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6252.96,0
4,5,91.0,276.3,825.1,7.1,13.8,77,7.6,0,0.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,0,5858.21,1
7,4,91.0,276.3,825.1,7.1,13.8,77,7.6,0,6.562659821036685,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,0,5858.21,1
3,4,91.9,133.6,520.5,8.0,14.2,58,4.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,1,4164.0,1
4,5,92.0,203.2,664.5,8.1,10.4,75,0.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,0,5382.45,1
5,4,94.8,222.4,698.6,13.9,20.3,42,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,9710.54,1
6,5,90.3,290.0,855.3,7.4,10.3,78,4.0,0,8.260835003520162,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,6329.22,1
6,5,91.2,94.3,744.4,8.4,15.4,57,4.9,0,11.721239624926252,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6252.96,0
8,6,92.1,207.0,672.6,8.2,21.1,54,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,0,1,5515.32,1
2,2,93.7,231.1,715.1,8.4,21.9,42,2.2,0,23.15965663264222,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6006.84,1
6,5,90.9,18.9,30.6,8.0,8.7,51,5.8,0,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,244.8,0
4,5,18.7,1.1,171.4,0.0,5.2,100,0.9,0,0.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,1,0,0,0,0.0,0
5,4,93.7,101.3,458.8,11.9,19.3,39,7.2,0,5.571624361674169,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,5459.72,0
8,6,90.7,194.1,643.0,6.8,16.2,63,2.7,0,7.84184919750591,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4372.4,1
8,6,95.2,217.7,690.0,18.0,28.2,29,1.8,0,4.909225828286444,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,1,0,12420.0,1
9,6,91.6,248.4,753.8,6.3,20.5,58,2.7,0,12.189276872049332,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4748.94,1
8,4,91.6,273.8,819.1,7.7,21.3,44,4.5,0,6.85842842516602,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6307.070000000001,1
2,4,91.6,181.3,613.0,7.6,20.9,50,2.2,0,7.769027022052498,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,4658.8,1
3,4,90.5,96.7,750.5,11.4,20.6,55,5.4,0,9.454976365117883,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,1,8555.7,0
5,5,90.9,18.9,30.6,8.0,11.6,48,5.4,0,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,244.8,0
6,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0,10.153417654542706,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8480.400000000001,1
7,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8480.400000000001,1
7,4,84.7,9.5,58.3,4.1,7.5,71,6.3,0,6.255878675844126,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,239.02999999999997,0
8,6,91.1,91.3,738.1,7.2,20.7,46,2.7,0,10.382823957134125,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5314.320000000001,0
1,3,91.0,276.3,825.1,7.1,21.9,43,4.0,0,15.326282825639955,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,1,5858.21,1
6,5,84.1,4.6,46.7,2.2,5.3,68,1.8,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,102.74000000000001,0
4,5,85.0,9.0,56.9,3.5,10.1,62,1.8,0,13.287884820682965,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1,0,0,0,199.15,0
4,3,90.5,96.7,750.5,11.4,20.4,55,4.9,0,3.9491818489111554,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,1,8555.7,0
5,6,91.6,181.3,613.0,7.6,24.3,33,3.6,0,3.944219969363894,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,4658.8,1
1,2,93.7,231.1,715.1,8.4,25.9,32,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,6006.84,1
9,5,93.3,49.5,297.7,14.0,28.0,34,4.5,0,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,1,1,4167.8,0
9,5,93.3,49.5,297.7,14.0,28.0,34,4.5,0,5.711184660330553,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,1,1,4167.8,0
3,4,91.1,88.2,731.7,8.3,22.8,46,4.0,0,4.54483766893323,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,1,6073.110000000001,0
9,9,94.8,227.0,706.7,12.0,25.0,36,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,8480.400000000001,1
8,6,90.7,194.1,643.0,6.8,21.3,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4372.4,1
2,4,87.9,84.8,725.1,3.7,21.8,34,2.2,0,4.977573491296081,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,1,2682.8700000000003,0
2,2,94.6,212.1,680.9,9.5,27.9,27,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,1,1,6468.55,1
6,5,87.1,291.3,860.6,4.0,17.0,67,4.9,0,4.099479062255247,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,3442.4,1
4,5,84.7,8.2,55.0,2.9,14.2,46,4.0,0,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,1,159.5,0
4,3,90.3,290.0,855.3,7.4,19.9,44,3.1,0,5.594625665748173,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,6329.22,1
1,4,92.3,96.2,450.2,12.1,23.4,31,5.4,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,1,5447.42,0
6,3,84.1,7.3,52.8,2.7,14.7,42,2.7,0,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1,142.56,0
7,4,84.6,3.2,43.6,3.3,8.2,53,9.4,0,4.403775619517324,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,143.88,0
9,4,92.3,92.1,442.1,9.8,22.8,27,4.5,0,2.7356059215361235,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,1,4332.580000000001,0
7,5,93.7,231.1,715.1,8.4,26.4,33,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,6006.84,1
5,4,93.6,235.1,723.1,10.1,24.1,50,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,7303.31,1
8,6,94.8,222.4,698.6,13.9,27.5,27,4.9,0,44.97797760153167,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1,1,9710.54,1
6,3,92.7,164.1,575.8,8.9,26.3,39,3.1,0,5.331628246803357,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,1,1,5124.62,1
6,5,93.4,17.3,28.3,9.9,13.8,24,5.8,0,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,1,280.17,0
2,4,92.0,203.2,664.5,8.1,24.9,42,5.4,0,3.2894322847159536,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,5382.45,1
2,5,91.6,181.3,613.0,7.6,24.8,36,4.0,0,3.642577716894871,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,4658.8,1
8,8,91.7,191.4,635.9,7.8,26.2,36,4.5,0,23.822918030193883,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,1,1,4960.0199999999995,1
2,4,95.2,217.7,690.0,18.0,30.8,19,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,1,1,12420.0,1
8,6,88.9,263.1,795.9,5.2,29.3,27,3.6,0,5.074373507707772,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,1,1,4138.68,1
1,3,91.2,94.3,744.4,8.4,22.3,48,4.0,0,1.883149289793764,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,6252.96,0
8,6,93.7,231.1,715.1,8.4,26.9,31,3.6,0,4.549031310951177,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,6006.84,1
2,2,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4748.94,1
8,6,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4748.94,1
2,4,92.1,207.0,672.6,8.2,27.9,33,2.2,0,3.2334177121930026,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,1,5515.32,1
1,3,94.8,222.4,698.6,13.9,26.2,34,5.8,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1,1,9710.54,1
3,4,91.6,181.3,613.0,7.6,24.6,44,4.0,0,3.723379814808784,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,4658.8,1
7,4,89.7,287.2,849.3,6.8,19.4,45,3.6,0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,1,5775.24,1
1,3,92.1,178.0,605.3,9.6,23.3,40,4.0,0,5.096402285291107,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,5810.879999999999,1
8,6,94.8,222.4,698.6,13.9,23.9,38,6.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,0,9710.54,1
2,4,93.6,235.1,723.1,10.1,20.9,66,4.9,0,7.620895197857476,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,7303.31,1
2,5,90.8,84.7,376.6,5.6,23.8,51,1.8,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,0,0,2108.96,0
8,6,92.1,207.0,672.6,8.2,26.8,35,1.3,0,1.6511546356635838,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,0,5515.32,1
8,6,89.4,253.6,768.4,9.7,14.2,73,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,7453.48,1
2,5,93.7,231.1,715.1,8.4,23.6,53,4.0,0,5.121960377849876,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6006.84,1
1,3,91.1,91.3,738.1,7.2,19.1,46,2.2,0,1.3183923381518508,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5314.320000000001,0
5,4,90.3,290.0,855.3,7.4,16.2,58,3.6,0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,6329.22,1
8,6,92.1,207.0,672.6,8.2,25.5,29,1.8,0,2.40530656068961,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,0,5515.32,1
6,5,87.9,24.9,41.6,3.7,10.9,64,3.1,0,3.8021502658764597,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,1,153.92000000000002,0
1,2,90.7,80.9,368.3,16.8,14.8,78,8.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,0,6187.4400000000005,0
2,5,90.3,290.0,855.3,7.4,16.2,58,3.6,0,6.255878675844126,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,0,1,6329.22,1
5,5,94.0,47.9,100.7,10.7,17.3,80,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,1077.49,0
6,5,92.0,203.2,664.5,8.1,19.1,70,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,5382.45,1
3,4,93.4,17.3,28.3,9.9,8.9,35,8.0,0,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,280.17,0
7,4,89.7,284.9,844.0,10.1,10.5,77,4.0,0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,1,8524.4,1
7,4,91.6,181.3,613.0,7.6,19.3,61,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,4658.8,1
4,5,95.2,217.7,690.0,18.0,23.4,49,5.4,0,5.121960377849876,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,1,12420.0,1
1,4,90.5,196.8,649.9,16.3,11.8,88,4.9,0,6.183622773996289,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,10593.37,1
7,4,91.5,238.2,730.6,7.5,17.7,65,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,0,1,5479.5,1
4,5,89.4,266.2,803.3,5.6,17.4,54,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4498.48,1
3,4,91.6,248.4,753.8,6.3,16.8,56,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4748.94,1
3,4,94.6,160.0,567.2,16.7,17.9,48,2.7,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,1,9472.24,1
2,4,91.6,248.4,753.8,6.3,16.6,59,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,1,4748.94,1
1,4,91.7,191.4,635.9,7.8,19.9,50,4.0,0,16.462802839264914,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,1,4960.0199999999995,1
8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,3.7865518160112708,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6006.84,1
7,4,91.6,273.8,819.1,7.7,15.5,72,8.0,0,2.962164620501919,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,0,6307.070000000001,1
2,5,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6006.84,1
8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6006.84,1
1,4,91.0,276.3,825.1,7.1,14.5,76,7.6,0,3.983709640648199,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,1,0,0,5858.21,1
6,5,75.1,4.4,16.2,1.9,4.6,82,6.3,0,4.725196413123581,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,30.779999999999998,0
6,4,75.1,4.4,16.2,1.9,5.1,77,5.4,0,3.098010564079308,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,1,30.779999999999998,0
2,2,79.5,3.6,15.3,1.8,4.6,59,0.9,0,5.268711742042563,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,27.540000000000003,0
6,5,87.2,15.1,36.9,7.1,10.2,45,5.8,0,3.7127268068684702,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,1,261.98999999999995,0
3,4,90.2,18.5,41.1,7.3,11.2,41,5.4,0,4.788788904158283,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,1,300.03000000000003,0
6,5,91.3,20.6,43.5,8.5,13.3,27,3.6,0,5.186995448587577,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,369.75,0
5,4,91.0,14.6,25.6,12.3,17.6,27,5.8,0,0.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1,0,0,1,314.88000000000005,0
4,3,89.6,25.4,73.7,5.7,18.0,40,4.0,0,11.602089835022696,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,420.09000000000003,0
8,3,88.2,96.2,229.0,4.7,14.3,79,4.0,0,2.962164620501919,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,1076.3,0
9,4,90.5,61.1,252.6,9.4,24.5,50,3.1,0,15.282656080364978,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,1,2374.44,0
4,3,93.0,103.8,316.7,10.8,26.4,35,2.7,0,6.290211714921214,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,1,3420.36,0
2,5,93.7,121.7,350.2,18.0,22.7,40,9.4,0,3.7180578442194743,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,6303.599999999999,0
4,3,93.5,85.3,395.0,9.9,27.2,28,1.3,0,2.8332382029180634,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,1,0,3910.5,0
4,3,93.7,101.3,423.4,14.7,26.1,45,4.0,0,5.448123717330471,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,0,1,6223.98,0
7,4,93.7,101.3,423.4,14.7,18.2,82,4.5,0,3.143916977859261,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,0,1,6223.98,0
7,4,89.2,103.9,431.6,6.4,22.6,57,4.9,0,28.667531237398915,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,1,2762.2400000000002,0
9,9,93.2,114.4,560.0,9.5,30.2,25,4.5,0,3.474232199171388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,1,1,5320.0,1
